df18.c output data

Number of items: 
3

Positions of shelves:
1: (2, 17), (13, 42)
2: (6, 5), (12, 13)
3: (16, 43), (17, 45)
4: (15, 6), (16, 9)
5: (16, 15), (17, 16)

Shopping list:
W, D, M, 

Route: 
(14, 32)
(14, 33)
(14, 34)
(14, 35)
(14, 36)
(14, 37)
(14, 38)
(14, 39)
(14, 38)
(15, 38)
(15, 37)
(15, 36)
(15, 35)
(14, 35)
(15, 35)
(14, 35)
(14, 36)
(14, 35)
(15, 35)
(16, 35)
(16, 34)
(16, 33)
(17, 33)
(16, 33)
(15, 33)
(16, 33)
(15, 33)
(15, 32)
(16, 32)
(16, 33)
(15, 33)
(14, 33)
(15, 33)
(15, 34)
(15, 35)
(14, 35)
(15, 35)
(15, 36)
(15, 35)
(14, 35)
(15, 35)
(15, 34)
(15, 35)
(15, 34)
(15, 35)
(15, 36)
(14, 36)
(14, 35)
(15, 35)
(14, 35)
(15, 35)
(14, 35)
(15, 35)
(16, 35)
(15, 35)
(15, 36)
(14, 36)
(14, 37)
(15, 37)
(14, 37)
(14, 36)
(14, 37)
(15, 37)
(15, 36)
(15, 35)
(16, 35)
(16, 34)
(16, 35)
(17, 35)
(16, 35)
(15, 35)
(15, 34)
(16, 34)
(15, 34)
(14, 34)
(14, 35)
(15, 35)
(14, 35)
(15, 35)
(14, 35)
(15, 35)
(14, 35)
(14, 36)
(15, 36)
(16, 36)
(16, 37)
(17, 37)
(17, 38)
(17, 37)
(18, 37)
(18, 36)
(19, 36)
(19, 37)
(19, 38)
(18, 38)
(19, 38)
(19, 37)
(19, 36)
(18, 36)
(18, 35)
(18, 34)
(18, 35)
(19, 35)
(19, 34)
(19, 35)
(18, 35)
(18, 34)
(17, 34)
(17, 35)
(16, 35)
(15, 35)
(16, 35)
(17, 35)
(18, 35)
(18, 34)
(17, 34)
(17, 33)
(18, 33)
(19, 33)
(19, 32)
(18, 32)
(18, 31)
(18, 32)
(19, 32)
(19, 33)
(19, 34)
(18, 34)
(17, 34)
(16, 34)
(15, 34)
(14, 34)
(14, 35)
(15, 35)
(15, 34)
(15, 33)
(16, 33)
(16, 32)
(16, 31)
(16, 30)
(16, 29)
(16, 28)
(16, 29)
(16, 30)
(16, 31)
(16, 32)
(16, 33)
(15, 33)
(15, 32)
(15, 31)
(15, 30)
(14, 30)
(15, 30)
(14, 30)
(15, 30)
(15, 29)
(15, 30)
(16, 30)
(15, 30)
(16, 30)
(17, 30)
(16, 30)
(17, 30)
(17, 29)
(18, 29)
(18, 30)
(19, 30)
(18, 30)
(17, 30)
(17, 31)
(16, 31)
(16, 30)
(15, 30)
(15, 31)
(14, 31)
(14, 32)
(15, 32)
(15, 33)
(16, 33)
(17, 33)
(16, 33)
(16, 34)
(17, 34)
(18, 34)
(19, 34)
(18, 34)
(19, 34)
(19, 33)
(19, 34)
(18, 34)
(19, 34)
(19, 33)
(19, 32)
(18, 32)
(18, 33)
(19, 33)
(18, 33)
(18, 34)
(18, 33)
(17, 33)
(17, 34)
(16, 34)
(17, 34)
(17, 35)
(17, 36)
(16, 36)
(16, 35)
(16, 34)
(17, 34)
(17, 33)
(17, 34)
(16, 34)
(17, 34)
(17, 33)
(16, 33)
(15, 33)
(16, 33)
(17, 33)
(18, 33)
(17, 33)
(18, 33)
(17, 33)
(17, 32)
(18, 32)
(17, 32)
(16, 32)
(15, 32)
(14, 32)
(15, 32)
(15, 31)
(15, 32)
(15, 31)
(15, 30)
(15, 29)
(14, 29)
(14, 30)
(14, 29)
(14, 28)
(15, 28)
(15, 27)
(15, 28)
(16, 28)
(16, 29)
(15, 29)
(15, 28)
(15, 29)
(15, 28)
(15, 29)
(15, 28)
(15, 27)
(14, 27)
(14, 26)
(15, 26)
(16, 26)
(16, 25)
(16, 24)
(17, 24)
(17, 23)
(17, 24)
(17, 25)
(16, 25)
(15, 25)
(15, 26)
(15, 25)
(14, 25)
(15, 25)
(15, 24)
(14, 24)
(15, 24)
(15, 25)
(15, 24)
(14, 24)
(14, 23)
(15, 23)
(15, 24)
(15, 23)
(14, 23)
(15, 23)
(14, 23)
(14, 22)
(14, 23)
(15, 23)
(16, 23)
(15, 23)
(14, 23)
(14, 24)
(14, 25)
(14, 26)
(15, 26)
(15, 27)
(16, 27)
(16, 28)
(16, 29)
(15, 29)
(14, 29)
(14, 30)
(14, 29)
(14, 30)
(14, 29)
(14, 30)
(14, 29)
(14, 28)
(14, 29)
(14, 28)
(14, 27)
(14, 28)
(14, 29)
(14, 28)
(15, 28)
(15, 29)
(16, 29)
(17, 29)
(17, 30)
(16, 30)
(16, 29)
(16, 28)
(17, 28)
(16, 28)
(16, 29)
(16, 28)
(17, 28)
(18, 28)
(17, 28)
(17, 27)
(17, 28)
(17, 29)
(16, 29)
(15, 29)
(16, 29)
(15, 29)
(15, 28)
(16, 28)
(17, 28)
(18, 28)
(18, 29)
(18, 28)
(17, 28)
(17, 29)
(16, 29)
(17, 29)
(18, 29)
(19, 29)
(19, 30)
(18, 30)
(19, 30)
(18, 30)
(18, 29)
(17, 29)
(17, 30)
(16, 30)
(15, 30)
(15, 29)
(16, 29)
(15, 29)
(16, 29)
(16, 28)
(16, 29)
(17, 29)
(17, 28)
(16, 28)
(16, 27)
(16, 26)
(17, 26)
(17, 27)
(17, 28)
(17, 27)
(16, 27)
(16, 28)
(15, 28)
(14, 28)
(14, 27)
(14, 26)
(14, 27)
(14, 26)
(14, 27)
(14, 28)
(15, 28)
(16, 28)
(17, 28)
(18, 28)
(19, 28)
(19, 29)
(19, 30)
(18, 30)
(17, 30)
(17, 29)
(18, 29)
(17, 29)
(17, 28)
(17, 29)
(17, 28)
(17, 29)
(18, 29)
(17, 29)
(17, 30)
(17, 29)
(18, 29)
(18, 30)
(18, 29)
(19, 29)
(18, 29)
(19, 29)
(19, 28)
(19, 27)
(18, 27)
(17, 27)
(17, 28)
(18, 28)
(18, 27)
(17, 27)
(16, 27)
(15, 27)
(15, 28)
(16, 28)
(15, 28)
(15, 29)
(15, 30)
(15, 29)
(15, 30)
(15, 31)
(14, 31)
(15, 31)
(15, 30)
(15, 31)
(15, 30)
(16, 30)
(16, 29)
(16, 30)
(16, 31)
(16, 32)
(16, 33)
(15, 33)
(14, 33)
(14, 34)
(15, 34)
(16, 34)
(16, 33)
(17, 33)
(18, 33)
(17, 33)
(17, 32)
(16, 32)
(15, 32)
(15, 33)
(15, 34)
(15, 33)
(16, 33)
(17, 33)
(16, 33)
(16, 32)
(16, 33)
(16, 32)
(15, 32)
(14, 32)
(14, 33)
(14, 32)
(14, 33)
(15, 33)
(14, 33)
(14, 32)
(15, 32)
(14, 32)
(15, 32)
(14, 32)
(15, 32)
(14, 32)
(14, 33)
(15, 33)
(14, 33)
(15, 33)
(14, 33)
(14, 34)
(15, 34)
(14, 34)
(14, 33)
(14, 32)
(14, 31)
(14, 30)
(15, 30)
(15, 31)
(16, 31)
(17, 31)
(16, 31)
(16, 32)
(17, 32)
(16, 32)
(16, 31)
(17, 31)
(17, 30)
(16, 30)
(17, 30)
(16, 30)
(17, 30)
(18, 30)
(17, 30)
(17, 31)
(17, 30)
(18, 30)
(18, 31)
(18, 30)
(19, 30)
(19, 29)
(19, 28)
(19, 29)
(19, 28)
(18, 28)
(18, 27)
(19, 27)
(18, 27)
(17, 27)
(16, 27)
(16, 28)
(16, 29)
(17, 29)
(17, 30)
(17, 31)
(16, 31)
(15, 31)
(15, 32)
(15, 31)
(14, 31)
(14, 30)
(14, 31)
(14, 32)
(14, 31)
(14, 32)
(14, 31)
(14, 32)
(14, 33)
(15, 33)
(16, 33)
(15, 33)
(14, 33)
(15, 33)
(15, 32)
(16, 32)
(15, 32)
(15, 31)
(15, 30)
(14, 30)
(15, 30)
(16, 30)
(16, 31)
(17, 31)
(18, 31)
(19, 31)
(19, 32)
(19, 31)
(19, 30)
(18, 30)
(19, 30)
(19, 29)
(19, 28)
(18, 28)
(18, 27)
(17, 27)
(17, 28)
(17, 29)
(18, 29)
(18, 30)
(19, 30)
(18, 30)
(17, 30)
(16, 30)
(15, 30)
(15, 29)
(15, 28)
(14, 28)
(15, 28)
(16, 28)
(16, 29)
(15, 29)
(14, 29)
(15, 29)
(15, 28)
(16, 28)
(16, 29)
(16, 28)
(15, 28)
(14, 28)
(15, 28)
(14, 28)
(14, 27)
(15, 27)
(15, 28)
(15, 29)
(14, 29)
(15, 29)
(15, 28)
(14, 28)
(15, 28)
(15, 27)
(14, 27)
(15, 27)
(15, 26)
(14, 26)
(15, 26)
(15, 25)
(16, 25)
(15, 25)
(14, 25)
(14, 24)
(14, 25)
(15, 25)
(16, 25)
(16, 24)
(16, 23)
(17, 23)
(18, 23)
(18, 22)
(19, 22)
(18, 22)
(18, 23)
(18, 22)
(18, 23)
(18, 22)
(19, 22)
(19, 23)
(19, 24)
(18, 24)
(17, 24)
(18, 24)
(19, 24)
(19, 23)
(19, 24)
(18, 24)
(17, 24)
(18, 24)
(17, 24)
(17, 25)
(18, 25)
(18, 24)
(18, 23)
(19, 23)
(19, 24)
(18, 24)
(18, 25)
(18, 24)
(17, 24)
(18, 24)
(19, 24)
